iso_code,continent,location,date,population,total_boosters
ECU,"South America",Ecuador,2021-11-22,18001002,295142
ECU,"South America",Ecuador,2021-11-23,18001002,314608
ECU,"South America",Ecuador,2021-11-24,18001002,330744
ECU,"South America",Ecuador,2021-11-25,18001002,346227
ECU,"South America",Ecuador,2021-11-26,18001002,363351
ECU,"South America",Ecuador,2021-11-27,18001002,371683
ECU,"South America",Ecuador,2021-11-28,18001002,376454
ECU,"South America",Ecuador,2021-11-29,18001002,398798
ECU,"South America",Ecuador,2021-11-30,18001002,420442
ECU,"South America",Ecuador,2021-12-01,18001002,451239
ECU,"South America",Ecuador,2021-12-02,18001002,484744
ECU,"South America",Ecuador,2021-12-03,18001002,513246
ECU,"South America",Ecuador,2021-12-04,18001002,525425
ECU,"South America",Ecuador,2021-12-05,18001002,532414
ECU,"South America",Ecuador,2021-12-06,18001002,558925
ECU,"South America",Ecuador,2021-12-07,18001002,589685
ECU,"South America",Ecuador,2021-12-08,18001002,616034
ECU,"South America",Ecuador,2021-12-09,18001002,641463
ECU,"South America",Ecuador,2021-12-10,18001002,666663
ECU,"South America",Ecuador,2021-12-11,18001002,678926
ECU,"South America",Ecuador,2021-12-12,18001002,687901
ECU,"South America",Ecuador,2021-12-13,18001002,711012
ECU,"South America",Ecuador,2021-12-14,18001002,731529
ECU,"South America",Ecuador,2021-12-15,18001002,800238
ECU,"South America",Ecuador,2021-12-16,18001002,827873
ECU,"South America",Ecuador,2021-12-17,18001002,855034
ECU,"South America",Ecuador,2021-12-18,18001002,866940
ECU,"South America",Ecuador,2021-12-19,18001002,875565
ECU,"South America",Ecuador,2021-12-20,18001002,902174
ECU,"South America",Ecuador,2021-12-21,18001002,926750
ECU,"South America",Ecuador,2021-12-22,18001002,958996
ECU,"South America",Ecuador,2021-12-23,18001002,989899
ECU,"South America",Ecuador,2021-12-24,18001002,993345
ECU,"South America",Ecuador,2021-12-25,18001002,997741
ECU,"South America",Ecuador,2021-12-26,18001002,1001469
ECU,"South America",Ecuador,2021-12-27,18001002,1037664
ECU,"South America",Ecuador,2021-12-28,18001002,1076436
ECU,"South America",Ecuador,2021-12-29,18001002,1106443
ECU,"South America",Ecuador,2021-12-30,18001002,1125868
ECU,"South America",Ecuador,2021-12-31,18001002,1127965
ECU,"South America",Ecuador,2022-01-01,18001002,1128844
ECU,"South America",Ecuador,2022-01-02,18001002,1132538
ECU,"South America",Ecuador,2022-01-03,18001002,1179442
ECU,"South America",Ecuador,2022-01-04,18001002,1240827
ECU,"South America",Ecuador,2022-01-05,18001002,1306812
ECU,"South America",Ecuador,2022-01-06,18001002,1372058
ECU,"South America",Ecuador,2022-01-07,18001002,1441669
ECU,"South America",Ecuador,2022-01-08,18001002,1470293
ECU,"South America",Ecuador,2022-01-09,18001002,1494390
ECU,"South America",Ecuador,2022-01-10,18001002,1567639
ECU,"South America",Ecuador,2022-01-11,18001002,1640440
ECU,"South America",Ecuador,2022-01-12,18001002,1716799
ECU,"South America",Ecuador,2022-01-13,18001002,1789833
ECU,"South America",Ecuador,2022-01-14,18001002,1864833
ECU,"South America",Ecuador,2022-01-15,18001002,1897510
ECU,"South America",Ecuador,2022-01-16,18001002,1922490
ECU,"South America",Ecuador,2022-01-17,18001002,1990717
ECU,"South America",Ecuador,2022-01-18,18001002,2059690
ECU,"South America",Ecuador,2022-01-19,18001002,2118921
ECU,"South America",Ecuador,2022-01-20,18001002,2174845
ECU,"South America",Ecuador,2022-01-21,18001002,2238716
ECU,"South America",Ecuador,2022-01-22,18001002,2275552
ECU,"South America",Ecuador,2022-01-23,18001002,2292525
ECU,"South America",Ecuador,2022-01-24,18001002,2336390
ECU,"South America",Ecuador,2022-01-25,18001002,2381687
ECU,"South America",Ecuador,2022-01-26,18001002,2424415
ECU,"South America",Ecuador,2022-01-27,18001002,2468533
ECU,"South America",Ecuador,2022-01-28,18001002,2520028
ECU,"South America",Ecuador,2022-01-29,18001002,2547956
ECU,"South America",Ecuador,2022-01-30,18001002,2563226
ECU,"South America",Ecuador,2022-01-31,18001002,2606196
ECU,"South America",Ecuador,2022-02-01,18001002,2655334
ECU,"South America",Ecuador,2022-02-02,18001002,2707262
ECU,"South America",Ecuador,2022-02-03,18001002,2761016
ECU,"South America",Ecuador,2022-02-04,18001002,2820600
ECU,"South America",Ecuador,2022-02-05,18001002,2846597
ECU,"South America",Ecuador,2022-02-06,18001002,2866514
ECU,"South America",Ecuador,2022-02-07,18001002,2925629
ECU,"South America",Ecuador,2022-02-08,18001002,2987796
ECU,"South America",Ecuador,2022-02-09,18001002,3051813
ECU,"South America",Ecuador,2022-02-10,18001002,3118069
ECU,"South America",Ecuador,2022-02-11,18001002,3192064
ECU,"South America",Ecuador,2022-02-12,18001002,3226155
ECU,"South America",Ecuador,2022-02-13,18001002,3250859
ECU,"South America",Ecuador,2022-02-14,18001002,3320280
ECU,"South America",Ecuador,2022-02-15,18001002,3402920
ECU,"South America",Ecuador,2022-02-16,18001002,3493933
ECU,"South America",Ecuador,2022-02-17,18001002,3583130
ECU,"South America",Ecuador,2022-02-18,18001002,3685954
ECU,"South America",Ecuador,2022-02-19,18001002,3737592
ECU,"South America",Ecuador,2022-02-20,18001002,3768872
ECU,"South America",Ecuador,2022-02-21,18001002,3859768
ECU,"South America",Ecuador,2022-02-22,18001002,3947920
ECU,"South America",Ecuador,2022-02-23,18001002,4025695
ECU,"South America",Ecuador,2022-02-24,18001002,4096278
ECU,"South America",Ecuador,2022-02-25,18001002,4155506
ECU,"South America",Ecuador,2022-02-26,18001002,4176915
ECU,"South America",Ecuador,2022-02-27,18001002,4187803
ECU,"South America",Ecuador,2022-02-28,18001002,4199479
ECU,"South America",Ecuador,2022-03-01,18001002,4206584
ECU,"South America",Ecuador,2022-03-02,18001002,4258106
ECU,"South America",Ecuador,2022-03-03,18001002,4316743
ECU,"South America",Ecuador,2022-03-04,18001002,4382130
ECU,"South America",Ecuador,2022-03-05,18001002,4412659
ECU,"South America",Ecuador,2022-03-06,18001002,4435855
ECU,"South America",Ecuador,2022-03-07,18001002,4491007
ECU,"South America",Ecuador,2022-03-08,18001002,4543716
ECU,"South America",Ecuador,2022-03-09,18001002,4595796
ECU,"South America",Ecuador,2022-03-10,18001002,4653495
ECU,"South America",Ecuador,2022-03-11,18001002,4706019
ECU,"South America",Ecuador,2022-03-12,18001002,4734218
ECU,"South America",Ecuador,2022-03-13,18001002,4750101
ECU,"South America",Ecuador,2022-03-14,18001002,4792972
ECU,"South America",Ecuador,2022-03-15,18001002,4834824
ECU,"South America",Ecuador,2022-03-16,18001002,4877560
ECU,"South America",Ecuador,2022-03-17,18001002,4923705
ECU,"South America",Ecuador,2022-03-18,18001002,4969852
ECU,"South America",Ecuador,2022-03-19,18001002,4984429
ECU,"South America",Ecuador,2022-03-20,18001002,5009139
ECU,"South America",Ecuador,2022-03-21,18001002,5041457
ECU,"South America",Ecuador,2022-03-22,18001002,5073944
ECU,"South America",Ecuador,2022-03-23,18001002,5105849
ECU,"South America",Ecuador,2022-03-24,18001002,5132502
ECU,"South America",Ecuador,2022-03-25,18001002,5160121
ECU,"South America",Ecuador,2022-03-26,18001002,5174354
ECU,"South America",Ecuador,2022-03-27,18001002,5182118
ECU,"South America",Ecuador,2022-03-28,18001002,5207406
ECU,"South America",Ecuador,2022-03-29,18001002,5231702
ECU,"South America",Ecuador,2022-03-30,18001002,5261747
ECU,"South America",Ecuador,2022-03-31,18001002,5288533
ECU,"South America",Ecuador,2022-04-04,18001002,5358697
ECU,"South America",Ecuador,2022-04-05,18001002,5386767
ECU,"South America",Ecuador,2022-04-06,18001002,5412786
ECU,"South America",Ecuador,2022-04-07,18001002,5436425
ECU,"South America",Ecuador,2022-04-08,18001002,5462840
ECU,"South America",Ecuador,2022-04-09,18001002,5474492
ECU,"South America",Ecuador,2022-04-10,18001002,5481048
ECU,"South America",Ecuador,2022-04-11,18001002,5505928
ECU,"South America",Ecuador,2022-04-12,18001002,5534353
ECU,"South America",Ecuador,2022-04-13,18001002,5571956
ECU,"South America",Ecuador,2022-04-14,18001002,5606116
ECU,"South America",Ecuador,2022-04-15,18001002,5610166
ECU,"South America",Ecuador,2022-04-16,18001002,5617066
ECU,"South America",Ecuador,2022-04-17,18001002,5622159
ECU,"South America",Ecuador,2022-04-18,18001002,5651296
ECU,"South America",Ecuador,2022-04-19,18001002,5681779
ECU,"South America",Ecuador,2022-04-20,18001002,5710484
ECU,"South America",Ecuador,2022-04-21,18001002,5743227
ECU,"South America",Ecuador,2022-04-22,18001002,5772786
ECU,"South America",Ecuador,2022-04-23,18001002,5787419
ECU,"South America",Ecuador,2022-04-24,18001002,5795938
ECU,"South America",Ecuador,2022-04-25,18001002,5830375
ECU,"South America",Ecuador,2022-04-26,18001002,5871860
ECU,"South America",Ecuador,2022-04-27,18001002,5913752
ECU,"South America",Ecuador,2022-04-28,18001002,5952226
ECU,"South America",Ecuador,2022-04-29,18001002,5993482
ECU,"South America",Ecuador,2022-04-30,18001002,6006789
ECU,"South America",Ecuador,2022-05-01,18001002,6011651
ECU,"South America",Ecuador,2022-05-02,18001002,6015247
ECU,"South America",Ecuador,2022-05-03,18001002,6038048
ECU,"South America",Ecuador,2022-05-04,18001002,6064722
ECU,"South America",Ecuador,2022-05-05,18001002,6089851
ECU,"South America",Ecuador,2022-05-06,18001002,6115772
ECU,"South America",Ecuador,2022-05-07,18001002,6122677
ECU,"South America",Ecuador,2022-05-08,18001002,6125277
ECU,"South America",Ecuador,2022-05-09,18001002,6143115
ECU,"South America",Ecuador,2022-05-10,18001002,6166271
ECU,"South America",Ecuador,2022-05-11,18001002,6195180
ECU,"South America",Ecuador,2022-05-12,18001002,6218269
ECU,"South America",Ecuador,2022-05-13,18001002,6250065
ECU,"South America",Ecuador,2022-05-14,18001002,6262285
ECU,"South America",Ecuador,2022-05-15,18001002,6268590
ECU,"South America",Ecuador,2022-05-16,18001002,6308993
ECU,"South America",Ecuador,2022-05-17,18001002,6342721
ECU,"South America",Ecuador,2022-05-18,18001002,6375129
ECU,"South America",Ecuador,2022-05-19,18001002,6411531
ECU,"South America",Ecuador,2022-05-20,18001002,6445752
ECU,"South America",Ecuador,2022-05-21,18001002,6455373
ECU,"South America",Ecuador,2022-05-22,18001002,6460125
ECU,"South America",Ecuador,2022-05-23,18001002,6463630
ECU,"South America",Ecuador,2022-05-24,18001002,6496346
ECU,"South America",Ecuador,2022-05-25,18001002,6525781
ECU,"South America",Ecuador,2022-05-26,18001002,6557424
ECU,"South America",Ecuador,2022-05-27,18001002,6587000
ECU,"South America",Ecuador,2022-05-28,18001002,6596828
ECU,"South America",Ecuador,2022-05-29,18001002,6601644
ECU,"South America",Ecuador,2022-05-30,18001002,6627923
ECU,"South America",Ecuador,2022-05-31,18001002,6656256
ECU,"South America",Ecuador,2022-06-01,18001002,6684007
ECU,"South America",Ecuador,2022-06-02,18001002,6713240
ECU,"South America",Ecuador,2022-06-03,18001002,6746442
ECU,"South America",Ecuador,2022-06-04,18001002,6756129
ECU,"South America",Ecuador,2022-06-05,18001002,6761161
ECU,"South America",Ecuador,2022-06-06,18001002,6787781
ECU,"South America",Ecuador,2022-06-07,18001002,6819572
ECU,"South America",Ecuador,2022-06-08,18001002,6855501
ECU,"South America",Ecuador,2022-06-09,18001002,6888604
ECU,"South America",Ecuador,2022-06-10,18001002,6924121
ECU,"South America",Ecuador,2022-06-11,18001002,6934148
ECU,"South America",Ecuador,2022-06-12,18001002,6939381
ECU,"South America",Ecuador,2022-06-13,18001002,6964640
ECU,"South America",Ecuador,2022-06-14,18001002,6997143
ECU,"South America",Ecuador,2022-06-15,18001002,7020739
ECU,"South America",Ecuador,2022-06-16,18001002,7041978
ECU,"South America",Ecuador,2022-06-17,18001002,7060157
ECU,"South America",Ecuador,2022-06-18,18001002,7064576
ECU,"South America",Ecuador,2022-06-19,18001002,7067460
ECU,"South America",Ecuador,2022-06-20,18001002,7084223
ECU,"South America",Ecuador,2022-06-21,18001002,7100793
ECU,"South America",Ecuador,2022-06-23,18001002,7133756
ECU,"South America",Ecuador,2022-06-24,18001002,7149839
ECU,"South America",Ecuador,2022-06-25,18001002,7153208
ECU,"South America",Ecuador,2022-06-26,18001002,7155120
ECU,"South America",Ecuador,2022-06-27,18001002,7170205
ECU,"South America",Ecuador,2022-06-28,18001002,7186610
ECU,"South America",Ecuador,2022-06-29,18001002,7203299
ECU,"South America",Ecuador,2022-06-30,18001002,7217745
ECU,"South America",Ecuador,2022-07-01,18001002,7231994
ECU,"South America",Ecuador,2022-07-02,18001002,7236543
ECU,"South America",Ecuador,2022-07-03,18001002,7238213
ECU,"South America",Ecuador,2022-07-04,18001002,7254877
ECU,"South America",Ecuador,2022-07-05,18001002,7278295
ECU,"South America",Ecuador,2022-07-06,18001002,7307327
ECU,"South America",Ecuador,2022-07-07,18001002,7337736
ECU,"South America",Ecuador,2022-07-08,18001002,7375054
ECU,"South America",Ecuador,2022-07-09,18001002,7385180
ECU,"South America",Ecuador,2022-07-10,18001002,7391719
ECU,"South America",Ecuador,2022-07-11,18001002,7425928
ECU,"South America",Ecuador,2022-07-12,18001002,7461023
ECU,"South America",Ecuador,2022-07-13,18001002,7495961
ECU,"South America",Ecuador,2022-07-14,18001002,7532977
ECU,"South America",Ecuador,2022-07-15,18001002,7568773
ECU,"South America",Ecuador,2022-07-16,18001002,7583192
ECU,"South America",Ecuador,2022-07-17,18001002,7589537
ECU,"South America",Ecuador,2022-07-18,18001002,7622984
ECU,"South America",Ecuador,2022-07-19,18001002,7662155
ECU,"South America",Ecuador,2022-07-20,18001002,7703342
ECU,"South America",Ecuador,2022-07-21,18001002,7744857
ECU,"South America",Ecuador,2022-07-22,18001002,7783071
ECU,"South America",Ecuador,2022-07-23,18001002,7796042
ECU,"South America",Ecuador,2022-07-24,18001002,7803175
ECU,"South America",Ecuador,2022-07-25,18001002,7831249
ECU,"South America",Ecuador,2022-07-26,18001002,7865056
ECU,"South America",Ecuador,2022-07-27,18001002,7904464
ECU,"South America",Ecuador,2022-07-28,18001002,7946649
ECU,"South America",Ecuador,2022-07-29,18001002,7984816
ECU,"South America",Ecuador,2022-07-30,18001002,7998015
ECU,"South America",Ecuador,2022-07-31,18001002,8005416
ECU,"South America",Ecuador,2022-08-01,18001002,8050031
ECU,"South America",Ecuador,2022-08-02,18001002,8086677
ECU,"South America",Ecuador,2022-08-03,18001002,8125360
ECU,"South America",Ecuador,2022-08-04,18001002,8161570
ECU,"South America",Ecuador,2022-08-05,18001002,8194787
ECU,"South America",Ecuador,2022-08-06,18001002,8206112
ECU,"South America",Ecuador,2022-08-07,18001002,8212681
ECU,"South America",Ecuador,2022-08-08,18001002,8240131
ECU,"South America",Ecuador,2022-08-09,18001002,8270207
ECU,"South America",Ecuador,2022-08-10,18001002,8300707
ECU,"South America",Ecuador,2022-08-11,18001002,8329398
ECU,"South America",Ecuador,2022-08-12,18001002,8336660
ECU,"South America",Ecuador,2022-08-13,18001002,8344483
ECU,"South America",Ecuador,2022-08-14,18001002,8349798
ECU,"South America",Ecuador,2022-08-15,18001002,8371218
ECU,"South America",Ecuador,2022-08-16,18001002,8393573
ECU,"South America",Ecuador,2022-08-17,18001002,8421533
ECU,"South America",Ecuador,2022-08-18,18001002,8446468
ECU,"South America",Ecuador,2022-08-19,18001002,8470536
ECU,"South America",Ecuador,2022-08-20,18001002,8479518
ECU,"South America",Ecuador,2022-08-21,18001002,8483650
ECU,"South America",Ecuador,2022-08-22,18001002,8504039
ECU,"South America",Ecuador,2022-11-18,18001002,9895718
ECU,"South America",Ecuador,2022-12-02,18001002,10099008
ECU,"South America",Ecuador,2022-12-07,18001002,10166673
ECU,"South America",Ecuador,2022-12-09,18001002,10185052
ECU,"South America",Ecuador,2022-12-15,18001002,10270286
ECU,"South America",Ecuador,2022-12-16,18001002,10285793
ECU,"South America",Ecuador,2022-12-22,18001002,10331166
ECU,"South America",Ecuador,2023-01-03,18001002,10351602
ECU,"South America",Ecuador,2023-01-06,18001002,10359172
ECU,"South America",Ecuador,2023-01-12,18001002,10382269
ECU,"South America",Ecuador,2023-01-13,18001002,10386865
ECU,"South America",Ecuador,2023-01-20,18001002,10414145
ECU,"South America",Ecuador,2023-01-27,18001002,10438731
ECU,"South America",Ecuador,2023-02-03,18001002,10458721
ECU,"South America",Ecuador,2023-02-10,18001002,10473688
ECU,"South America",Ecuador,2023-02-17,18001002,10489626
ECU,"South America",Ecuador,2023-02-24,18001002,10497826
ECU,"South America",Ecuador,2023-03-03,18001002,10519419
ECU,"South America",Ecuador,2023-03-10,18001002,10525444
ECU,"South America",Ecuador,2023-03-17,18001002,10546129
ECU,"South America",Ecuador,2023-03-31,18001002,10554926
GUY,"South America",Guyana,2021-12-14,808727,5756
GUY,"South America",Guyana,2021-12-18,808727,8450
GUY,"South America",Guyana,2021-12-29,808727,11065
